Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1984,33.1,43.9,44.1,54.6,65.1,75.5,75,75.9,66.2,65.5,47,48.8,57.9
1985,34,40,51.2,62.3,68,73.9,76.5,75.5,70.4,63.3,58.8,40.2,59.5
1986,37,41.1,47.9,58.7,66.7,77.3,82,75.5,70.4,63,51.3,41.4,59.4
1987,M,36.8,45,54.2,68.6,76.2,M,78.6,72.2,53.6,53,43.7,58.2
1988,32.4,39.5,48.2,56,65.4,73.5,78.6,79.7,68,53.7,48.7,37.9,56.8
1989,42.3,41.9,45.9,55.9,63.4,77,77.5,75.3,72,59.8,50.7,30.5,57.7
1990,44.5,46.9,50.9,56.8,64.9,M,79.3,77,69.8,62,51.9,47.7,59.2
1991,41.1,43.6,51,57.8,71.3,74.9,M,77.1,70.6,59.4,48,44.3,58.1
1992,39.8,43.6,46.5,57.7,60.6,68.3,79.8,73.6,70.7,56.6,51.4,41.3,57.5
1993,42.5,38,45.3,54.9,67.5,75.1,82.8,78.4,73.1,57.6,49.9,38.9,58.7
1994,33.3,40.8,48.6,60.5,M,76.2,79.8,74.5,68.7,56.8,54.6,45.4,58.1
1995,40.8,38.6,49.7,57.3,65.8,73.5,79.1,78,69.4,62,46.4,37.1,58.1
1996,36.5,39.1,42.6,56.3,65.9,M,M,74.4,69.9,59.1,44.5,44.1,53.2
1997,38.8,43.9,51.2,53.7,62.1,70.8,78.3,75.4,69.6,58.9,46.5,41.3,57.5
1998,43.7,44.2,48.6,58,M,75.5,M,83,78.9,M,56.2,52.2,60
1999,49.6,49.3,52,63.8,70.8,77.9,84.2,83,73.9,62.4,58.6,47.6,64.4
2000,41.8,46.2,55.1,60.1,69.7,78.7,79.3,77.9,72,62.9,50.2,38.3,61
2001,39.5,44.3,47.2,58.8,65.5,73.8,75.5,72.6,M,59,55.1,47.9,58.1
2002,41.8,44.3,49.6,61,65.9,76.9,80.2,M,72.3,62,48.5,39.7,58.4
2003,35.3,39.1,50.3,56.4,65.1,73,78.2,79.1,69.2,58.4,54.6,41.1,58.3
2004,35.8,37.9,49.3,57.3,71.7,74.5,77.8,73.4,68.6,58.6,50.9,41.3,58.1
2005,39.2,40.8,42.8,56.4,61.8,73.2,78.3,76.8,72.7,60,50.3,39.6,57.7
2006,43.1,39.6,47.9,56.8,60,70.2,74.1,79.1,68.6,57.1,M,M,59.7
2007,44.6,35.5,M,55.2,M,75,77.8,80.5,72.9,M,50.6,48.2,60
2008,40.5,44.9,49.6,58.7,64.6,79.3,78.6,77.4,72.2,58.8,48.3,45.2,59.8
2009,37.4,41.5,47.1,58.2,68.6,76.2,77.3,79.5,70.3,59.4,53.2,40.3,59.1
2010,36.3,35.9,49.8,60.9,69.5,81.1,81.3,79.5,74.7,62.6,49.8,34.2,59.6
2011,35.3,42.8,49.3,61,68.4,78.7,81.6,78.4,72.7,59,53.2,46.5,60.6
2012,43.2,44,57,56.2,69.5,73.4,82.6,77.1,70.4,60.2,46,46.8,60.5
2013,42.8,39.6,42.8,M,65.8,75.9,78.8,76.2,70.5,61.8,47.6,44.6,58.8
2014,34.6,41.1,43.2,58.1,69.6,76.6,78.3,75.3,72,62.3,46.6,43.8,58.5
2015,38.1,31.8,47.2,59.7,70.2,78.8,79.6,77.8,73.9,60.4,54.9,53.6,60.5
2016,38.6,42.3,53.9,59.1,66.3,76.3,82.2,82.4,76.6,64.7,53.2,44.6,61.7
2017,43.8,50.2,50.4,65.4,68.6,76.3,82.8,77.8,73.6,65.6,50.2,42.9,62.3
2018,36.1,50.9,45.6,57.1,74.1,78.7,78.9,79.7,78.3,62.9,48.1,44.4,61.2
2019,41.7,45.8,46.9,60.3,73.6,75.6,81.3,78.7,76,64.6,47.1,45.1,61.4
2020,44.6,46,53.9,56,63.5,74.5,83.1,79.6,70.1,63.5,54.6,42.3,61
2021,39.4,39.7,50.5,58.2,66.4,74.8,78.9,79.6,72.1,65.2,48.6,48.6,60.2
2022,37.6,43.6,51.2,58.4,68.4,75.7,80.5,78.5,72.3,57.8,53.1,41,59.8
