Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1981,32.1,37.3,43.6,59.1,60.8,75.3,76,71.9,65.3,52.3,46.5,33.6,54.5
1982,29.1,40.5,46.7,52.1,67.2,71,75.3,72.3,65.4,56.5,48.2,42.9,55.6
1983,35.1,37.9,46.9,50.4,62.1,70.5,76.7,77,67.8,57.4,47.1,35.5,55.4
1984,34.5,41.9,44.6,52.4,62.1,73.3,73.3,74.9,66.2,64.2,44.9,46.5,56.6
1985,32.5,38.2,M,59,65,72.6,73.8,72.9,67.3,60.9,56.5,36.3,57.7
1986,34.1,42.1,46.5,59.9,64.1,75.2,78.9,73.2,69.2,59.6,49.6,39.3,57.6
1987,34.8,38.1,46.7,52.7,68.7,74.1,78.1,77,69.2,51.1,49.3,40.9,56.7
1988,31.1,37.1,45.4,55.4,63.3,71.4,76.2,77.3,66.9,51.6,47.1,38.4,55.1
1989,40.8,41.4,49.2,55.7,61.4,75.1,76.3,74.6,68.9,58.3,47.1,31.9,56.7
1990,43.1,45.4,51.3,55.3,65.6,73.3,77.5,75.7,70.3,59.4,52.1,44.1,59.4
1991,39.7,42.9,50.3,58.3,69.3,73.5,78.4,75.2,69,58.7,45.9,42.7,58.7
1992,39.9,41.5,46.2,54,60.9,68.5,76.3,71,67.9,54,46.6,37.4,55.4
1993,40.1,37.9,41.8,51.9,65.3,72,79.2,74.8,69.3,55.7,46,36.8,55.9
1994,30,38.5,47.9,57.7,60.9,74.7,76.1,73.3,65.6,55.3,49.8,43.1,56.1
1995,37.5,36.2,49.3,56.2,64.1,70.9,77.2,76.9,66.8,57.9,43.3,35.8,56
1996,34.7,38.9,42.5,54.1,65.6,72.4,74.9,73.9,66.3,56.7,42.8,40.1,55.2
1997,36.7,42.2,51.3,50.9,59.2,68.8,76.8,72.4,68,56.9,44.1,38.3,55.5
1998,41,42.6,45.4,56,67.5,73.6,76.6,74.9,73.2,60.3,49.3,43.4,58.7
1999,40.2,41.4,43.6,56.9,63.2,70.8,76.8,75.3,66.4,55.7,52.4,40.2,56.9
2000,35,41,50.8,55.3,67.8,73.9,75,74.7,67.1,M,46.6,32.4,56.3
2001,35.9,43,43.8,59.4,66.2,73.4,73.2,76.7,66.8,55.5,52.4,45.6,57.7
2002,40,40.8,46.7,59.6,62.9,73.6,77.6,76,70.9,59.5,45.7,38.2,57.6
2003,34.7,38.2,50.6,55.3,64.1,70.5,75.1,76.3,68.1,56.8,53.3,37.9,56.7
2004,35.7,37.1,49.9,55.9,69.5,72.1,75.7,73.3,68.9,60.8,51.6,39.2,57.5
2005,40.8,40.7,45.3,55.4,62.1,72,77.7,77.1,71.4,61.6,50.3,37.6,57.7
2006,43.3,39.7,47.8,60.9,62.4,72.9,76,77.8,66.3,55.6,M,44.7,58.9
2007,41.3,36.5,52.2,55.1,65.4,74,74.1,80.2,71.5,62.6,47.4,44.1,58.7
2008,36.9,42.3,46.9,56.2,63.5,75.1,75.1,73.7,69.2,56.4,45.1,41.1,56.8
2009,35.6,40.2,47,56.3,65,73.8,73.8,76.1,68.6,56.8,51.1,36.7,56.8
2010,33.1,34.3,47.1,59.8,68.2,77.5,79.1,77,71.4,60.4,48.7,32.1,57.4
2011,35.8,42.2,48.7,59.7,66,75.7,78.8,76.7,69.6,57.5,50.2,44.2,58.8
2012,40.5,43.2,55.8,58.7,69.5,72.5,79,74.9,69.1,58.1,45.5,44.2,59.3
2013,41.2,39.1,41,56.4,63.6,73.6,75.7,73.5,69.1,59.5,44.9,42.9,56.7
2014,30.8,41.6,44.1,56.9,67.7,74.4,74.2,72.6,69.7,59.8,44.1,43.2,56.6
2015,37,M,49.3,57.8,69,76.3,77.7,75.5,69.5,59.3,52.1,50.3,61.3
2016,36.7,40.7,54.4,58.2,64.4,74.8,78.8,77.7,74.4,62.5,52.5,41.5,59.7
2017,44,47.7,48.8,61.9,67,72.4,77.6,74.2,68.2,60.8,48.8,40.9,59.4
2018,33,47.7,45.9,54.4,70.7,75.4,76.5,75.3,74.5,61.6,45,41,58.4
2019,39.4,45.2,46.6,59.5,70.8,72,77.7,75.6,75.2,63.1,45.7,43.3,59.5
2020,43.1,44.5,53.9,56.2,61.6,72.4,78.7,76.7,68.3,61.7,52.8,40.8,59.2
2021,39.6,40.3,51,57,64.5,73.1,76.9,77.2,70.3,63.8,46.6,47.9,59
2022,36.6,42.4,51.8,57.5,67.3,73.9,78.1,75.6,69.1,56,50.2,39.3,58.2
