Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1984,39.6,51.1,49.8,59.7,70.8,77.9,78.8,72.1,M,69.3,53.6,54.1,61.5
1985,38.3,45.6,55.4,66.9,71.6,78.6,79.9,78.6,75,69.5,64.4,44.2,64
1986,42,48,53.1,62.6,69.8,77.5,82.1,77.6,74.2,67.1,57.5,46.8,63.2
1987,42.1,42.6,49.1,57.3,70.2,77.6,81.3,80.5,76.1,59.5,56.1,47.9,61.7
1988,38.4,44.7,51.8,59.8,68,75.1,79.5,80.8,72.6,59,57.1,43.7,60.9
1989,M,47.1,52.6,M,67.8,79.1,79.8,78.5,74.8,64.3,56.7,36.5,63.7
1990,51,53.5,56.3,61.1,68.7,M,81.5,79.6,74,68,57,52.4,63.9
1991,45.5,48.5,56,63,74,77,82.7,79.2,74.4,64,54.1,50,64
1992,44.4,48.4,52.3,60,65.2,74.5,82.8,78,75.4,61.4,57.3,47.1,62.2
1993,47.5,42.7,50.2,58.5,70.1,77.4,82.7,78.5,76.1,64,55.7,44.1,62.3
1994,40.5,46.5,54.8,65.1,66.4,78.8,80.9,77,72,62.4,59.6,51.4,63
1995,45.8,43.7,54.1,62.8,69.9,75.2,81.2,80.1,72.9,67.1,49.8,41.6,62
1996,42.1,43.2,48,60.8,70.1,76.3,78.9,78.5,74.6,64,50.5,49.9,61.4
1997,44.8,50.3,58.2,59,67,74,80.9,78.4,74.2,64.2,52.3,46.4,62.5
1998,48,48.6,53,61.7,69.5,78.5,80.8,79.2,76.2,64.3,55.3,51.1,63.9
1999,47.9,47.3,49,62.2,67.7,74.9,81.1,80.3,71.7,63.1,57.8,47.1,62.5
2000,41.1,47.7,55.8,58.8,71.8,77.5,77.5,77.2,72.4,63.6,50.9,39.5,61.2
2001,42.4,47.9,50.5,M,M,M,M,M,M,M,M,M,46.9
2002,M,M,M,M,M,M,M,M,M,M,M,M,M
2003,M,M,M,M,M,M,M,M,M,M,M,M,M
2004,M,M,M,M,75.6,78.3,81.6,77.7,74.7,64.3,56,M,72.6
2005,M,45.5,49.4,60.1,66.2,76.8,82.3,81.7,78.1,66.5,57.8,45.7,64.6
2006,51.2,46.7,52.5,64.7,68.6,76.6,81.6,82,72.7,63.6,57.1,51.8,64.1
2007,48.6,42.2,54.3,60.6,68.3,77.6,79.6,82.3,75.7,71.4,55.3,50.5,63.9
2008,44.4,49.8,55,62.1,67.3,80.8,80,78.9,74.5,62.1,51.5,50.6,63.1
2009,41.7,44.6,50.4,62.4,70.4,76.9,78.6,80.5,72.3,62.6,57.3,45.8,62
2010,40.4,39.8,52.5,64.6,73.3,83.4,82.5,81.3,77.6,65.4,54.8,36.4,62.7
2011,39.3,47.5,52.8,65.4,71.6,81.2,84.1,82.4,75.8,63.4,56.9,51.9,64.4
2012,48,48.2,60.8,61.6,72.3,75.2,M,M,M,65.2,49.7,51.2,59.1
2013,M,M,M,61.1,M,M,M,M,M,M,M,M,61.1
2014,M,M,49.1,M,M,M,M,M,M,M,M,M,49.1
2015,M,M,M,M,M,M,M,M,M,M,M,M,M
2016,M,M,M,M,M,M,M,M,M,M,M,M,M
2017,M,M,M,M,M,M,M,M,M,M,M,M,M
2018,39.7,M,49.9,59.4,M,M,M,M,M,M,M,M,49.7
2019,M,M,M,M,76,M,M,M,M,68.6,M,M,72.3
2020,51.4,51.7,M,61,67.5,76.4,M,M,M,M,M,M,61.6
2021,M,M,M,M,M,M,M,M,73.6,66.4,49.6,51,60.2
2022,39.7,46.1,53.6,59.3,69,74.9,79.9,78,72.4,59.3,55.2,M,62.5
