Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1980,41.5,39.4,50.5,63.7,69.4,75,79.5,79.8,75.7,58,48.3,42,60.2
1981,35.7,46.7,50.5,65.6,66.7,79.7,79.6,76.5,71,M,53.4,M,62.5
1982,37.4,49.6,M,60.4,70.9,75,78.6,77.2,69.4,60,54.8,M,63.3
1983,40.9,43.2,52.9,57.7,68.8,74.6,79.8,80.5,71.4,60.9,51.4,M,62
1984,M,M,50.9,M,67.7,77.5,77.5,78.2,69.2,68,48.7,51.4,65.5
1985,35.5,43.6,54.3,62.7,69.2,75.7,77.8,75.9,71.7,66.2,60.2,40.9,61.1
1986,39.1,46.7,52.5,61.4,69.4,78.7,82.6,76.1,73.3,64.2,54.4,44.1,61.9
1987,40.3,39.5,49.6,57.8,70.5,76.5,81.6,78.5,73.6,54.7,52.6,44.7,60
1988,M,M,M,58.1,66,M,79.1,80,70.7,54.6,51.6,41.1,62.7
1989,45.5,44.5,51.5,58,65.7,77.6,77.9,76.5,72.5,60.9,52.2,33.9,59.7
1990,47.9,50,54.3,59.6,66.8,74.5,80.3,78.2,71.5,63.9,M,47.8,63.2
1991,42.5,45.8,53.9,61.6,71.8,76.1,81.7,77.3,71.1,60.9,47.9,46.7,61.4
1992,42.3,47,48.8,58.2,63,71.7,79.4,74.8,71.8,57.2,51.5,M,60.5
1993,43.9,39.3,46.5,55,68.1,75.6,81.7,76.5,72.8,59.5,51.4,40.2,59.2
1994,36.8,43.8,52.6,61.9,63.3,76.1,79,74.6,68.3,57.6,54.7,47,59.6
1995,41.7,38.9,51.4,60,68.3,73,79.7,79.5,69.9,63.3,46.6,39.1,59.3
1996,38.7,41.5,45.8,59.6,68.9,76.2,78.3,75.6,71.4,60.7,47.3,45.8,59.2
1997,41.8,46.7,55.8,55.9,63.5,71.9,80,76,71.7,61,48.1,43,59.6
1998,45.4,45.5,51.8,60,69.5,78.1,81.2,78.4,M,61.8,52.1,48.6,61.1
1999,46.9,45.6,48.5,61.8,66.3,75.5,80.4,80.9,70.6,60.4,55.8,43.3,61.3
2000,39.7,46.6,54.3,58.6,70.7,76.8,76.8,76.9,71.2,60.1,48.6,36.8,59.8
2001,40.7,46.7,48.6,60.6,67.7,76.2,76.1,78.1,69.5,58.7,56,50.4,60.8
2002,42.8,45.8,51.8,64.3,66.8,77.5,81.2,78.6,74.8,64,47.9,41.1,61.4
2003,36.8,41.1,52.8,57.3,67.8,74.8,78.6,79.6,72,60.1,57,41.4,59.9
2004,39,40.7,52.4,60.8,72.3,76.3,79.4,75.7,72.1,63,54,43.4,60.8
2005,43.6,44.5,48.1,58.9,65.2,75.8,81.7,80.5,76.6,63.1,52.8,40.8,61
2006,46.9,43.3,51,62.5,66,74.5,79.3,79.9,69.8,58.9,52.1,47.6,61
2007,44.6,40.1,54.7,58.8,67.2,76.2,78.3,83.3,74.1,67.6,50.3,49,62
2008,M,M,52.4,60.2,66.3,79.7,78.2,77.2,72.1,59.6,48.7,48,64.2
2009,39.8,44.1,51,60.8,70.1,78.2,78.2,79,71.6,60.8,53.5,42.3,60.8
2010,38.7,38.4,51.4,62.7,72.1,81,81.5,80.6,75.6,63.3,51.1,35,61
2011,37.7,48.5,52.6,63.5,70.4,79.7,83.2,80.5,73.7,59.8,55.8,48.9,62.9
2012,46,47.3,60.7,60.9,71.9,74.3,82.7,77.7,71.8,60.9,47.4,49.4,62.6
2013,45.4,43,46.1,62.1,67.8,76.3,79.2,76.8,71.3,61.9,50.3,47.9,60.7
2014,36.9,44.2,46.3,61.2,71.1,78.5,78.2,76.4,73.3,63.3,48.2,45,60.2
2015,40.3,36.4,52.6,62.8,70.6,79.9,80.8,78.2,73.8,61.1,55.3,56.4,62.3
2016,40.1,44.7,58.6,60.7,67.9,77,82.4,81.4,75.9,65.6,53,45.1,62.7
2017,47.7,53.6,52.2,67.3,71.1,77.1,82.2,80.5,74.1,63.5,51.1,43.8,63.7
2018,37.6,53.1,47.7,57.7,74.4,80.1,80.2,80.3,79,64.4,50.4,48,62.7
2019,44.2,49.9,51.3,64.6,76.2,78.3,82.2,79.6,78.2,67.5,49.7,47.7,64.1
2020,47.7,50,57.2,60.7,66.5,76.7,82.5,79.2,72.1,65.3,57.5,44,63.3
2021,41.7,43.9,55.1,60.8,67.4,76,79,80.1,73.2,66.2,48.5,52.2,62
2022,39.7,48.1,56,62.4,71.6,77.9,82,78.2,72.4,60.1,55.5,M,64
